id	subject	predicate	object	category	relation
uuid:acf325fe-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000122140		
uuid:acf354f2-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000176102		
uuid:acf3782e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000120686		
uuid:acf394b2-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000013503		
uuid:acf3ac68-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000125450		
uuid:acf3c298-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000143106		
uuid:acf3d88c-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000198901		
uuid:acf3ee76-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000134086	biolink:genetically_interacts_with	ensembl:ENSG00000136875		
uuid:acf407f8-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000100077		
uuid:acf4281e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000076984		
uuid:acf4481c-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000149925		
uuid:acf46982-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000073803		
uuid:acf48e4e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000073331		
uuid:acf4c634-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000007264		
uuid:acf4ed4e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000042286		
uuid:acf51594-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000143384		
uuid:acf539ac-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000125967		
uuid:acf56d96-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000138092		
uuid:acf593d4-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000072195		
uuid:acf5ba6c-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000124198		
uuid:acf5d7a4-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000065534		
uuid:acf5f04a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000144028		
uuid:acf61246-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000071909		
uuid:acf62f92-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000099624		
uuid:acf6491e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000140398		
uuid:acf66458-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000107779		
uuid:acf67f88-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000117650		
uuid:acf69d2e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000140299		
uuid:acf6b69c-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000124588		
uuid:acf6d0e6-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000176720		
uuid:acf6ede2-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000025434		
uuid:acf7102e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000141867		
uuid:acf72ac8-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000198400		
uuid:acf74a4e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000010671		
uuid:acf76c36-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000137843		
uuid:acf78734-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000258315		
uuid:acf7a1ec-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000168078		
uuid:acf7b966-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000185519		
uuid:acf7d982-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000166228		
uuid:acf7fa7a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000008118		
uuid:acf81a50-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000152256		
uuid:acf83da0-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000145349		
uuid:acf861a4-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000100029		
uuid:acf8804e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000148660		
uuid:acf89e30-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000143393		
uuid:acf8bbd6-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000090061		
uuid:acf8d8f0-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000123143		
uuid:acf8f100-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000179776		
uuid:acf90960-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000101868		
uuid:acf921a2-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000123374		
uuid:acf93804-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000170734		
uuid:acf95db6-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000099954		
uuid:acf979e0-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000099817		
uuid:acf99920-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000021826		
uuid:acf9b9c8-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000105258		
uuid:acf9d160-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000169372		
uuid:acf9e7e0-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000198901		
uuid:acf9fe88-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000167258		
uuid:acfa1436-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000161057		
uuid:acfa29d0-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000213923		
uuid:acfa3f92-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000184007		
uuid:acfa5518-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000171793		
uuid:acfa6a58-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000169410		
uuid:acfa7fa2-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000117984		
uuid:acfa95e6-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000164754		
uuid:acfaae14-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000154832		
uuid:acfac430-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000058335		
uuid:acfadb64-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000134574		
uuid:acfaf090-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000099849		
uuid:acfb0594-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000184349		
uuid:acfb1c6e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000135945		
uuid:acfb31ea-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000112029		
uuid:acfb4716-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000142186		
uuid:acfb5c9c-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000111087		
uuid:acfb7268-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000124145		
uuid:acfb88f2-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000109163		
uuid:acfb9e5a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000147010		
uuid:acfbc4c0-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000185974		
uuid:acfbe4a0-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000115902		
uuid:acfc0372-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000177602		
uuid:acfc2438-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000144741		
uuid:acfc3aea-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000213780		
uuid:acfc50fc-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000196562		
uuid:acfc6768-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000101336		
uuid:acfc8860-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000197165		
uuid:acfcae4e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000126107		
uuid:acfccbea-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000101945		
uuid:acfcefe4-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000107521		
uuid:acfd1244-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000066056		
uuid:acfd2ce8-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000133835		
uuid:acfd4764-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000173334		
uuid:acfd5f38-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000167862		
uuid:acfd7b30-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000071539		
uuid:acfd94c6-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000197081		
uuid:acfdac72-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000196367		
uuid:acfdc8c4-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000185950		
uuid:acfde430-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000074966		
uuid:acfdfa56-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000082781		
uuid:acfe13ce-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000103275		
uuid:acfe376e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000121621		
uuid:acfe5938-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000213397		
uuid:acfe79ae-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000131023		
uuid:acfe93a8-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000166483		
uuid:acfec1fc-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000182541		
uuid:acfef28a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000214102		
uuid:acff20fc-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000034152		
uuid:acff48ac-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000060237		
uuid:acff7868-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000136997	biolink:genetically_interacts_with	ensembl:ENSG00000176105		
uuid:acff9dc0-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143799	biolink:genetically_interacts_with	ensembl:ENSG00000039650		
uuid:acffb792-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143799	biolink:genetically_interacts_with	ensembl:ENSG00000175054		
uuid:acffda6a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143799	biolink:genetically_interacts_with	ensembl:ENSG00000146216		
uuid:acfff630-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143799	biolink:genetically_interacts_with	ensembl:ENSG00000163482		
uuid:ad000fda-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143799	biolink:genetically_interacts_with	ensembl:ENSG00000166851		
uuid:ad002920-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143799	biolink:genetically_interacts_with	ensembl:ENSG00000125834		
uuid:ad0040f4-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143799	biolink:genetically_interacts_with	ensembl:ENSG00000120907		
uuid:ad0058a0-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143799	biolink:genetically_interacts_with	ensembl:ENSG00000276293		
uuid:ad007074-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143799	biolink:genetically_interacts_with	ensembl:ENSG00000173846		
uuid:ad0087d0-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143799	biolink:genetically_interacts_with	ensembl:ENSG00000119185		
uuid:ad00a490-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143799	biolink:genetically_interacts_with	ensembl:ENSG00000162526		
uuid:ad00c2a4-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143799	biolink:genetically_interacts_with	ensembl:ENSG00000121057		
uuid:ad00dadc-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143799	biolink:genetically_interacts_with	ensembl:ENSG00000168404		
uuid:ad00f292-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143799	biolink:genetically_interacts_with	ensembl:ENSG00000105723		
uuid:ad010a5c-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143799	biolink:genetically_interacts_with	ensembl:ENSG00000149554		
uuid:ad0124e2-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143799	biolink:genetically_interacts_with	ensembl:ENSG00000164885		
uuid:ad014648-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143799	biolink:genetically_interacts_with	ensembl:ENSG00000149311		
uuid:ad01693e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143799	biolink:genetically_interacts_with	ensembl:ENSG00000188130		
uuid:ad0192ce-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143799	biolink:genetically_interacts_with	ensembl:ENSG00000163344		
uuid:ad01b038-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143799	biolink:genetically_interacts_with	ensembl:ENSG00000196730		
uuid:ad01c7d0-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143799	biolink:genetically_interacts_with	ensembl:ENSG00000111271		
uuid:ad01e486-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143799	biolink:genetically_interacts_with	ensembl:ENSG00000105287		
uuid:ad020010-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143799	biolink:genetically_interacts_with	ensembl:ENSG00000012048		
uuid:ad021c30-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143799	biolink:genetically_interacts_with	ensembl:ENSG00000012048		
uuid:ad0233be-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143799	biolink:genetically_interacts_with	ensembl:ENSG00000012048		
uuid:ad024fc0-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143799	biolink:genetically_interacts_with	ensembl:ENSG00000012048		
uuid:ad026690-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143799	biolink:genetically_interacts_with	ensembl:ENSG00000012048		
uuid:ad027efa-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143799	biolink:genetically_interacts_with	ensembl:ENSG00000012048		
uuid:ad029930-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143799	biolink:genetically_interacts_with	ensembl:ENSG00000012048		
uuid:ad02b384-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143799	biolink:genetically_interacts_with	ensembl:ENSG00000012048		
uuid:ad02d062-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143799	biolink:genetically_interacts_with	ensembl:ENSG00000012048		
uuid:ad02f0ec-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143799	biolink:genetically_interacts_with	ensembl:ENSG00000012048		
uuid:ad0308fc-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143799	biolink:genetically_interacts_with	ensembl:ENSG00000012048		
uuid:ad031f54-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143799	biolink:genetically_interacts_with	ensembl:ENSG00000012048		
uuid:ad033584-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143799	biolink:genetically_interacts_with	ensembl:ENSG00000012048		
uuid:ad034baa-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143799	biolink:genetically_interacts_with	ensembl:ENSG00000012048		
uuid:ad036658-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143799	biolink:genetically_interacts_with	ensembl:ENSG00000012048		
uuid:ad037ef4-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143799	biolink:genetically_interacts_with	ensembl:ENSG00000012048		
uuid:ad039812-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143799	biolink:genetically_interacts_with	ensembl:ENSG00000012048		
uuid:ad03b4be-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143799	biolink:genetically_interacts_with	ensembl:ENSG00000012048		
uuid:ad03d94e-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143799	biolink:genetically_interacts_with	ensembl:ENSG00000012048		
uuid:ad03fbd6-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000143799	biolink:genetically_interacts_with	ensembl:ENSG00000012048		
uuid:ad042142-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000197299	biolink:genetically_interacts_with	ensembl:ENSG00000147604		
uuid:ad043aba-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000197299	biolink:genetically_interacts_with	ensembl:ENSG00000196235		
uuid:ad0454a0-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000197299	biolink:genetically_interacts_with	ensembl:ENSG00000129911		
uuid:ad046e68-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000197299	biolink:genetically_interacts_with	ensembl:ENSG00000186010		
uuid:ad0489f2-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000197299	biolink:genetically_interacts_with	ensembl:ENSG00000158711		
uuid:ad04a3e2-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000197299	biolink:genetically_interacts_with	ensembl:ENSG00000165280		
uuid:ad04bc24-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000197299	biolink:genetically_interacts_with	ensembl:ENSG00000112144		
uuid:ad04d240-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000197299	biolink:genetically_interacts_with	ensembl:ENSG00000204610		
uuid:ad04e7f8-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000197299	biolink:genetically_interacts_with	ensembl:ENSG00000197921		
uuid:ad04fcd4-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000197299	biolink:genetically_interacts_with	ensembl:ENSG00000173692		
uuid:ad051264-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000197299	biolink:genetically_interacts_with	ensembl:ENSG00000171206		
uuid:ad052e66-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000197299	biolink:genetically_interacts_with	ensembl:ENSG00000198914		
uuid:ad054f9a-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000197299	biolink:genetically_interacts_with	ensembl:ENSG00000144028		
uuid:ad056886-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000197299	biolink:genetically_interacts_with	ensembl:ENSG00000132329		
uuid:ad057fa6-d563-11ec-a19b-00155dc6d94e	ensembl:ENSG00000197299	biolink:genetically_interacts_with	ensembl:ENSG00000145592		
